Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
07/17/2025,003838-25PA,Building & Land Use Pre-Application,Completed,5037    36TH  AVE  NE  SEATTLE,,CONSTUCT (3)SFR W/ ATTACHED GARAGES PER PLAN. EXISTING SFRTO BE DEMOLISHED.,,,,,,Multiplex/Cluster
07/17/2025,003823-25PA,Building & Land Use Pre-Application,Completed,11703    SAND POINT  WAY  NE  SEATTLE,Herron Sand Point South,"This is to build 1 new house and 2 new DADUs with attached garages.The project is going through an LBA 3042208-LU and demo permit 7013329-DM. There has been a site visit already, project number 7013328-CN which was canceled. There will be 2 separate project numbers and lots using the LBA. The other lot has the address 11705 Sand Point WAY NE.",,,,,,Unit Lot Subdivision (ULS)
07/17/2025,003825-25PA,Building & Land Use Pre-Application,Additional Info Requested,9412    15TH  AVE  NE  SEATTLE,,"REMOVE EXISTING STRUCTURES. BUILD 6 NEW SINGLE FAMILY RESIDENCES AND 2 NEW TOWNHOMES, PER PLAN. PARCEL ""A"" OF LBA PRE-APP 003795-25PA. FUTURE ULS.",,,,,,Unit Lot Subdivision (ULS)
07/17/2025,003839-25PA,Building & Land Use Pre-Application,Completed,5918    28TH  AVE  S  SEATTLE,jwa782,CONSTRUCT (1) SFR WITH (1) OPEN PARKING STALL AND (2) TOWNHOUSES WITH (2) ATTACHED GARAGES.,,,,,,Single Family Residence
07/17/2025,003818-25PA,Building & Land Use Pre-Application,Completed,7500    45TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S, TWO NEW DADU'S, WITH PARKING",,,,,,DADU
07/17/2025,003828-25PA,Building & Land Use Pre-Application,Additional Info Requested,9412    15TH  AVE  NE  SEATTLE,,"REMOVE EXISTING STRUCTURES. BUILD 8 NEW SINGLE FAMILY RESIDENCES, PER PLAN. PARCEL ""C"" OF LBA PRE-APP 003795-25PA. FUTURE ULS.",,,,,,Unit Lot Subdivision (ULS)
07/17/2025,003833-25PA,Building & Land Use Pre-Application,Additional Info Requested,9412    15TH  AVE  NE  SEATTLE,,"REMOVE EXISTING STRUCTURES. BUILD 8 NEW SINGLE FAMILY RESIDENCES, PER PLAN. PARCEL ""F"" OF LBA PRE-APP 003795-25PA. FUTURE ULS.",,,,,,Unit Lot Subdivision (ULS)
07/17/2025,003817-25PA,Building & Land Use Pre-Application,Completed,13526    27TH  AVE  NE,WABO checklist,"I would like to use the main level of my home as an adult family home. To accommodate the a sank in family room, which would be turning to bedroom # 4, I would like to add a closet and a small indoor ramp to gain safe access.",,,,,,Single Family Residence
07/17/2025,003811-25PA,Building & Land Use Pre-Application,Completed,5611    BEACON  AVE  S  SEATTLE,,Demolish Garage and construct DADU,,,,,,DADU
07/17/2025,003841-25PA,Building & Land Use Pre-Application,Completed,2024   S  INGERSOLL  PL   SEATTLE,,CONSTUCT (4)SFR W/ ATTACHED GARAGES PER PLAN. EXISTING SFRTO BE DEMOLISHED.,,,,,,Multiplex/Cluster
07/16/2025,003776-25PA,Building & Land Use Pre-Application,Completed,8511    18TH  AVE  NW  SEATTLE,DADU - 2 unit,"Split lot into two. Demo existing detached garage, construct 2 new attached DADU in rear yard.",,,,,,Unit Lot Subdivision (ULS)
07/16/2025,003780-25PA,Building & Land Use Pre-Application,Completed,2618    29TH  AVE  W  SEATTLE,2618 29th Ave W,Remove 1 SFR and build 1 SFR with ADU,,,,,,ADU
07/16/2025,003779-25PA,Building & Land Use Pre-Application,Completed,13321    3RD  AVE  NE  SEATTLE,,CONSTUCT (4)SFR W/ ATTACHED GARAGES PER PLAN. EXISTING SFRTO BE DEMOLISHED.,,,,,,Multiplex/Cluster
07/16/2025,003800-25PA,Building & Land Use Pre-Application,Completed,819   S  ROSE  ST   SEATTLE,,Construct 2 new Single Family Residences and 1 DADU. Existing SFR to be demolished.,,,,,,DADU
07/16/2025,003801-25PA,Building & Land Use Pre-Application,Completed,821   S  ROSE  ST   SEATTLE,,Construct 2 new Single Family Residences and 1 DADU,,,,,,DADU
07/16/2025,003777-25PA,Building & Land Use Pre-Application,Completed,7315    JONES  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/16/2025,003787-25PA,Building & Land Use Pre-Application,Completed,11247    DAYTON  AVE  N  SEATTLE,Bokova DADU,"Allow new detached accessory dwelling unit, accessory to existing single family use per land use code. Construct new one family dwelling, per standard plan 6794017-SP. Work includes demolition of detached garage.",,,,,,DADU
07/16/2025,003786-25PA,Building & Land Use Pre-Application,Completed,3121   NE  133RD  ST   SEATTLE,Olympic Hills Tiny House Village,Establish a religious controlled emergency transitional housing facility per the land use code. All structures on site are temporary prefabricated units.,,,,,,Single Family Residence
07/15/2025,003742-25PA,Building & Land Use Pre-Application,Completed,8729    palatine  AVE  N,,Demolish existing SFR an construct 4 new SFR. Future Unit Lot Subdivision.,,,,,,Unit Lot Subdivision (ULS)
07/15/2025,003740-25PA,Building & Land Use Pre-Application,Completed,539    26TH  AVE  S  SEATTLE,,"CONSTRUCT A 3 STORY DUPLEX WITH A BASEMENT AND A 3 STORY SINGLE FAMILY STRUCTURE. PARKING TO BE PROVIDED FOR THE DUPLEX IN PRIVATE GARAGES ACCESSED FROM A SHARED CURB CUT ON 26TH AVENUE S, NO PARKING FOR THE SINGLE FAMILY STRUCTURE.",,,,,,Multiplex/Multifamily
07/15/2025,003767-25PA,Building & Land Use Pre-Application,Completed,1715   N  105TH  ST   SEATTLE,jwa779,"EXISTING SFR TO REMAIN, CONSTRUCT (3) SFRS WITH (3) ATTACHED GARAGES.",,,,,,Multiplex/Cluster
07/15/2025,003765-25PA,Building & Land Use Pre-Application,Completed,34   W  DRAVUS  ST   SEATTLE,,CONSTRUCT SIX (6) NEW TOWNHOUSES WITH PARKING.  LOT BOUNDARY ADJUSTMENT TO BE COMPLETED UNDER SEPARATE PERMIT. EXISTING STRUCTURES TO BE REMOVED UNDER SEPARATE PERMIT.,,,,,,Unit Lot Subdivision (ULS)
07/15/2025,003762-25PA,Building & Land Use Pre-Application,Completed,2207   NW  61ST  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN",,,,,,Multiplex/Cluster
07/15/2025,003761-25PA,Building & Land Use Pre-Application,Completed,3212    35TH  AVE  S  SEATTLE,,Establish the basement of the existing residence as AADU.,,,,,,AADU
07/15/2025,003763-25PA,Building & Land Use Pre-Application,Completed,42   W  DRAVUS  ST   SEATTLE,,CONSTRUCT SEVEN (7) NEW TOWNHOUSES WITH PARKING.  LOT BOUNDARY ADJUSTMENT TO BE COMPLETED UNDER SEPARATE PERMIT. EXISTING STRUCTURES TO BE REMOVED UNDER SEPARATE PERMIT.,,,,,,Unit Lot Subdivision (ULS)
07/15/2025,003764-25PA,Building & Land Use Pre-Application,Completed,36   W  DRAVUS  ST   SEATTLE,,CONSTRUCT SIX (6) NEW TOWNHOUSES WITH PARKING.  LOT BOUNDARY ADJUSTMENT TO BE COMPLETED UNDER SEPARATE PERMIT. EXISTING STRUCTURES TO BE REMOVED UNDER SEPARATE PERMIT.,,,,,,Unit Lot Subdivision (ULS)
07/15/2025,003766-25PA,Building & Land Use Pre-Application,Completed,4307    12TH  AVE  S  SEATTLE,,ADDING THREE MORE RESIDENTIAL UNITS TO EXISTING LOT,,,,,,Multiplex/Cluster
07/14/2025,003722-25PA,Building & Land Use Pre-Application,Completed,1212   N  ALLEN  PL   SEATTLE,,5-LOT ULS,,,,,,Unit Lot Subdivision (ULS)
07/14/2025,003737-25PA,Building & Land Use Pre-Application,Completed,6048    35TH  AVE  NE  SEATTLE,6048 AADU,Converting existing finished daylight basement to AADU,,,,,,AADU
07/14/2025,003708-25PA,Building & Land Use Pre-Application,Completed,11519    5TH  AVE  NE  SEATTLE,,"Construct new SFR. Existing SFR, AADU and DADU to remain.",,,,,,DADU
07/14/2025,003713-25PA,Building & Land Use Pre-Application,Completed,4720    7TH  AVE  NE  SEATTLE,New SFR 4720 7th Ave,New 178 sq ft SFR to be added to 4720 7th Ave NE,,,,,,Multiplex/Cluster
07/14/2025,003739-25PA,Building & Land Use Pre-Application,Completed,5914    8TH  AVE  NW  SEATTLE,New Parcel,"This project proposes to subdivide an existing residential parcel in the City of Seattle into two separate lots, in accordance with the recently adopted Interim Land Use Legislation aimed at expanding housing options. The subdivision will comply with updated zoning provisions that allow for increased flexibility in lot size, access, and development standards. The proposed split will create two legal parcels suitable for residential development, supporting the city's goals of promoting infill housing and addressing the regional housing shortage.",,,,,,Unit Lot Subdivision (ULS)
07/14/2025,003738-25PA,Building & Land Use Pre-Application,Completed,530   NE  88TH  ST   SEATTLE,Hsiao and Razzak New Home,Demolish existing one story home with basement and build new 2- story home with attached garage.,,,,,,Single Family Residence
07/12/2025,003700-25PA,Building & Land Use Pre-Application,Completed,6412    28TH  AVE  S  SEATTLE,28TH AVENUE RESIDENCES,"DEMOLISH EXISTING SINGLE FAMILY RESIDENCE, CARPORT, AND DETACHED GARAGE, CONSTRUCT FOUR NEW SINGLE FAMILY DWELLING UNITS WITH SURFACE PARKING.",,,,,,Multiplex/Cluster
07/11/2025,003694-25PA,Building & Land Use Pre-Application,In Process,1949    6TH  AVE  W  SEATTLE,Queen Anne Townhomes,Demolition of Existing Single Family Residence and Detached Garage. New Construction of (2) Dwelling Units and (1) DADU.,,,,,,Townhouse
07/11/2025,003688-25PA,Building & Land Use Pre-Application,Completed,4509    EASTERN  AVE  N,4509 Eastern Ave. TH,Demolition of existing dwelling and construction of (4) townhomes,,,,,,Townhouse
07/11/2025,003678-25PA,Building & Land Use Pre-Application,Completed,7040    53RD  AVE  NE  SEATTLE,Approach Build 7040 53rd,New Singel family house with ADU and attached garage,,,,,,ADU
07/11/2025,003698-25PA,Building & Land Use Pre-Application,Completed,2809   W  GARFIELD  ST   SEATTLE,,"Demolish existing single family home, construct SFR and DADU per plan",,,,,,DADU
07/11/2025,003696-25PA,Building & Land Use Pre-Application,Completed,3201   S  WEBSTER  ST   SEATTLE,jwa778,Existing SFR to remain and construct (2) units with (2) attached garages.,,,,,,Multiplex/Cluster
07/11/2025,003697-25PA,Building & Land Use Pre-Application,Completed,2718   NE  94TH  ST   SEATTLE,KENMORE SFRS,CONSTRUCT THREE NEW SFRS AND MAINTAIN EXISTING SFR.,,,,,,Multiplex/Cluster
07/11/2025,003692-25PA,Building & Land Use Pre-Application,Completed,212   N  100TH  ST   SEATTLE,Rupp Conversion,***FULL PLAN REVIEW REQUIRED**Convert garage below DADU into living space.,,,,,,DADU
07/10/2025,003667-25PA,Building & Land Use Pre-Application,Completed,6522    42nd  AVE  NE,Winfield 6522 42nd,This is a demo of an existing house and construction of a new house with an attached garage.,,,,,,Single Family Residence
07/10/2025,003643-25PA,Building & Land Use Pre-Application,Completed,7603    8TH  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/10/2025,003657-25PA,Building & Land Use Pre-Application,Completed,3101   NE  CLARK  RD   SEATTLE,,"PARKING LOT E04 WILL INSTALL AND PROVIDE FOUR ADA ACCESSIBLEPARKING SPACES WITH ACCESS AISLES. INSTALLATION OF NEW ADACOMPLIANT RAMPS AND PATHWAYS, DRIVEWAY AND NEW CURB",,,,,,Multiplex/Cluster
07/10/2025,003666-25PA,Building & Land Use Pre-Application,Completed,4228    LATONA  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/10/2025,003646-25PA,Building & Land Use Pre-Application,Completed,6044    4th  AVE  NE,Andreini DADU,New construction DADU accessory building to an existing single family residence.,,,,,,DADU
07/09/2025,003635-25PA,Building & Land Use Pre-Application,Additional Info Requested,1925   NE  NORTHGATE  WAY,1925 Demo,Proposed to remove an existing SFR on site,,,,,,Single Family Residence
07/09/2025,003622-25PA,Building & Land Use Pre-Application,Completed,422    11TH  AVE  E  SEATTLE,,CONVERT AN EXISTING 8-UNIT APARTMENT BUILDING WITH 54 TOTAL BEDROOMS INTO A 64-UNIT CONGREGATE RESIDENCE.,,,,,,Multiplex/Multifamily
07/09/2025,003625-25PA,Building & Land Use Pre-Application,Completed,2371    FRANKLIN  AVE  E  SEATTLE,,CONVERT AN EXISTING 5-UNIT APARTMENT BUILDING WITH 40 TOTAL BEDROOMS INTO A 44-UNIT CONGREGATE RESIDENCE.,,,,,,Multiplex/Multifamily
07/09/2025,003634-25PA,Building & Land Use Pre-Application,Completed,116    13TH  AVE  E,,Establish (3) existing sleeping rooms in existing congregate residence.,,,,,,Multiplex/Cluster
07/09/2025,003633-25PA,Building & Land Use Pre-Application,Withdrawn,3254   NW  MARKET  ST   SEATTLE,,"CONSTRUCT (4) NEW UNIT PER PLAN, 4 PARKING PROVIDED, EXISTING SFR TO REMAIN. (LOCATED IN 1/4 MILE FROM MAJOR TRANSIT STOP, 6 UNIT ALLOWED)",,,,,,Multiplex/Cluster
07/09/2025,003627-25PA,Building & Land Use Pre-Application,Completed,3536    43RD  AVE  W  SEATTLE,CC 43RD AVE DADU,*Full plan review required* Construct DADU around existing Garage,,,,,,DADU
07/08/2025,003620-25PA,Building & Land Use Pre-Application,Completed,10002    9TH  AVE  NW  SEATTLE,KYLE SFR,CONSTRUCT ONE NEW SFR ON A LOT WITH AN EXISTING SFR. PASV DONE UNDER 000425-25PA,,,,,,Multiplex/Cluster
07/08/2025,003600-25PA,Building & Land Use Pre-Application,Completed,7708    44TH  AVE  NE  SEATTLE,,"DEMO EXISTING STRUCTURE. CONSTRUCT A NEW SFR, AND DUPLEX WITH PARKING PER PLAN.",,,,,,Duplex + SFR
07/08/2025,003602-25PA,Building & Land Use Pre-Application,Completed,4022    32ND  AVE  W  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/08/2025,003601-25PA,Building & Land Use Pre-Application,Completed,1919    2ND  AVE  W  SEATTLE,,"DEMOLISH EXISTING SFR. CONSTRUCT NEW TWO NEW DUPLEX'S, WITH PARKING PER PLAN.",,,,,,Duplex + SFR
07/08/2025,003604-25PA,Building & Land Use Pre-Application,Completed,8718    LINDEN  AVE  N,,6-LOT ULS,,,,,,Unit Lot Subdivision (ULS)
07/08/2025,003603-25PA,Building & Land Use Pre-Application,Completed,8307    27TH  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/07/2025,003588-25PA,Building & Land Use Pre-Application,Completed,604   N  143rd  ST,,2-lot short plat,,,,,,Unit Lot Subdivision (ULS)
07/07/2025,003594-25PA,Building & Land Use Pre-Application,Completed,2450    4TH  AVE  W,ADAM SFR,CONSTRUCT ONE NEW SFR ON LOT WITH EXISTING SFR,,,,,,Single Family Residence
07/04/2025,003577-25PA,Building & Land Use Pre-Application,Completed,3712   SW  HOLDEN  ST   SEATTLE,,*full plan review required* Remove existing Garage and construct new garage with DADU on top.,,,,,,DADU
07/03/2025,003562-25PA,Building & Land Use Pre-Application,Completed,7748    25TH  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/03/2025,003561-25PA,Building & Land Use Pre-Application,Completed,1208   NW  77TH  ST   SEATTLE,1208 NW 77th St,"Demo 1 SFR, rebuild 1 SFR AADU",,,,,,AADU
07/03/2025,003554-25PA,Building & Land Use Pre-Application,Completed,2013   NW  64TH  ST   SEATTLE,OA BAL2013,"Demolish existing single family residence and associated site improvements.Construct two, 3-story duplexes and associated site improvements per plan.",,,,,,Single Family Residence
07/03/2025,003551-25PA,Building & Land Use Pre-Application,Completed,2911   S  MASSACHUSETTS  ST   SEATTLE,Mount Baker Basement AADU,*Full plan review required* Converting existing basement into an AADU,,,,,,AADU
07/02/2025,003528-25PA,Building & Land Use Pre-Application,Completed,8844    INTERLAKE  AVE  N  SEATTLE,Wu New Unit 4,Construct attached new multifamily unit to existing structure.,,,,,,Multiplex/Multifamily
07/02/2025,003527-25PA,Building & Land Use Pre-Application,Completed,2437   S  JUDKINS  ST   SEATTLE,Adams DADUs,Two attached DADUs in rear of lot,,,,,,DADU
07/02/2025,003533-25PA,Building & Land Use Pre-Application,Completed,10222    55TH  AVE  S  SEATTLE,HAI BACH DADU,CONSTRUCTION OF PRE-APPROVED DADU IN REAR YARD PER STANDARD PLAN 6794017-SP. NPRHS UNDER 750 SF.,,,,,,DADU
07/02/2025,003544-25PA,Building & Land Use Pre-Application,Completed,9528    28TH  AVE  NW  SEATTLE,CGP 106 - Construction Permit,Construction of new SFR or Duplex.  Demolish existing SFR.,,,,,,Duplex + SFR
07/02/2025,003530-25PA,Building & Land Use Pre-Application,Completed,1201    3RD  AVE   SEATTLE,,"±863 SF, DEMOLITION OF EXISTING CONVENIENCE STAIRS; NEW STRUCTURAL FLOOR INFILL OF FLOOR OPENINGS (46TH, 47TH, 48TH, AND 49TH FLOORS). NO CHANGE IN EXITING, NO CHANGE IN EGRESS, NO CHANGE IN PLUMBING FIXTURES. NEW NON-STRUCTURAL TEMPORARY PARTITION ON THE 45TH FLOORTO CLOSE OFF ACCESS TO 46TH FLOOR.",,,,,,Single Family Residence
07/01/2025,003510-25PA,Building & Land Use Pre-Application,Completed,3841    37TH  AVE  SW  SEATTLE,,"Demolish existing detached garage, and construct a new duplex with (1) AADU, parking per plan.The existing single-family residence to remain.",,,,,,AADU
07/01/2025,003499-25PA,Building & Land Use Pre-Application,Completed,11039    35TH  AVE  NE  SEATTLE,W THING 11039 35TH AVE NE,"DEMOLISH ALL STRUCTURES ON SITE.  CONSTRUCT FOUR OR SIX DETACHED DWELLINGS, DEPENDING ON PENDING TRANSIT MAP ALLOWANCE.  PROVIDE SIX SURFACE PARKING STALLS.",,,,,,Multiplex/Cluster
07/01/2025,003506-25PA,Building & Land Use Pre-Application,Completed,130   NE  133RD  ST,Jain New Duplex,CONSTRUCTION OF A NEW 3-STORY DUPLEX UNIT.,,,,,,Multiplex/Multifamily
07/01/2025,003508-25PA,Building & Land Use Pre-Application,Withdrawn,3002    ALKI  AVE  SW  SEATTLE,,"DEMO EXISTING SFR, CONSTRUCT(4) ROWHOUSES WITH (2) GARAGES AND (4) OPEN PARKINGSTALLS. FUTURE UNIT LOT SUBDIVISION.",,,,,,Unit Lot Subdivision (ULS)
07/01/2025,003516-25PA,Building & Land Use Pre-Application,Completed,6216    CHATHAM  DR  S  SEATTLE,Ahdut Development,"Develop duplex on Back half of 6216 Chatham Dr S, accessed of Wilson Ave.",,,,,,Multiplex/Multifamily
07/01/2025,003498-25PA,Building & Land Use Pre-Application,Completed,730   N  98TH  ST   SEATTLE,730 N 98TH ST,DEMOLISH EXISTING HOUSE.  CONSTRUCT SIX NEW TOWNHOUSE DWELLINGS WITH UP TO SIX PARKING STALLS.,,,,,,Townhouse
07/01/2025,003495-25PA,Building & Land Use Pre-Application,Completed,3309    25TH  AVE  S  SEATTLE,3309 25TH Ave,"Demolish Existing ResidenceConstruct (2), Detached Two-Family Dwelling Units.",,,,,,Multiplex/Cluster
07/01/2025,003503-25PA,Building & Land Use Pre-Application,Completed,11704    16TH  AVE  NE  SEATTLE,,DEMOLISH EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT (4) SINGLE-FAMILY UNITS WITH (4) GARAGES,,,,,,Multiplex/Cluster
06/30/2025,003474-25PA,Building & Land Use Pre-Application,Completed,1105    33RD  AVE  S  SEATTLE,,CONSTRUCT (2) SFR'S AND (2) ADU'S WITH (3) GARAGE PARKING STALLS,,,,,,ADU
06/30/2025,003480-25PA,Building & Land Use Pre-Application,Completed,218    31ST  AVE  E  SEATTLE,216 31st Ave E SFR x4,"Demolish existing duplex, construct four (4) new SFRs with garage parking.",,,,,,Duplex + SFR
06/30/2025,003461-25PA,Building & Land Use Pre-Application,Completed,6230    7TH  AVE  NW  SEATTLE,ERIC YU DUPLEX,ESTABLISH USE OF EXISTING SFR AS A DADU. CONSTRUCT TWO NEW SFRS AND OCCUPY PER PLAN,,,,,,Duplex + SFR
06/30/2025,003491-25PA,Building & Land Use Pre-Application,Completed,9009    51ST  AVE  NE,Longoni Residence (New Code PASV Request),"Please provide a new PASV associated with scope under new codes: Vacant lot, construct four new primary residences with on site parking.",,,,,,Multiplex/Cluster
06/30/2025,003471-25PA,Building & Land Use Pre-Application,Completed,2100   N  128TH  ST   SEATTLE,MEKIAS SFR,CONSTRUCT ONE NEW SFR AND ONE NEW DADU. EXISTING SFR TO REMAIN.,,,,,,DADU
06/30/2025,003478-25PA,Building & Land Use Pre-Application,Completed,849   NE  89TH  ST   SEATTLE,849 NE 89th ST,Building two new SFR dwellings on North side of lot. Existing SFR and AADU to remain unaltered.,,,,,,AADU
06/30/2025,003493-25PA,Building & Land Use Pre-Application,Reviews Completed,10549    41ST  PL  NE  SEATTLE,Hernandez Residence,"New PASV requested for new project scope under new codes: Vacant Lot, construct four primary dwelling units",,,,,,Multiplex/Cluster
06/30/2025,003492-25PA,Building & Land Use Pre-Application,In Process,3320   W  MCGRAW  ST   SEATTLE,Bilingual Beginnings,"It is a bilingual Montessori preschool and I need the certificate of occupancy. Physical Address 3320 W. McGraw St Unit #3 Seattle, WA 98199",,,,,,Multiplex/Cluster
06/30/2025,003481-25PA,Building & Land Use Pre-Application,Completed,2602    28TH  AVE  W  SEATTLE,,"Allow new attached accessory dwelling unit to existing single family use, per land use code. Construct alterations for a two family dwelling, per plan.",,,,,,ADU
06/28/2025,003455-25PA,Building & Land Use Pre-Application,Completed,3618    WOODLAND PARK  AVE  N  SEATTLE,3618 Woodland Park Ave N,"Demolition of the accessory garage structure and construction of 15 unit apartment building. The existing apartment will remain. All car parking will be removed, provided motorcycle and bike parking.",,,,,,Multiplex/Multifamily
06/28/2025,003456-25PA,Building & Land Use Pre-Application,Completed,4717    26TH  AVE  SW  SEATTLE,NEW DETATCHED DWELLING UNIT,CONSTRUCT NEW ~1200 SF DWELLING UNIT ON-SITE.,,,,,,Single Family Residence
06/27/2025,003453-25PA,Building & Land Use Pre-Application,Completed,725   N  88TH  ST   SEATTLE,,"DEMOLISH THE EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT THREE SINGLE-FAMILY UNITS WITH ONE GARAGE AND TWO SURFACE PARKING SPACES.THE TOTAL UNIT COUNT WILL BE TEN, CONNECTED TO A 6? MAIN.",,,,,,Multiplex/Cluster
06/27/2025,003439-25PA,Building & Land Use Pre-Application,Completed,7534    18TH  AVE  NW  SEATTLE,7534 18TH,NEW SINGLE FAMILY RESIDENCE,,,,,,Single Family Residence
06/27/2025,003445-25PA,Building & Land Use Pre-Application,Completed,4470    35TH  AVE  SW  SEATTLE,Restroom building demolition,Demolition of 150 sf concrete block restroom building,,,,,,Multiplex/Cluster
06/26/2025,003431-25PA,Building & Land Use Pre-Application,Completed,4428    48TH  AVE  SW  SEATTLE,4428 48th ave SW- Four Pack,Demo existing SFR and construct four new detached single family residences with parking per plan.,,,,,,Multiplex/Cluster
06/26/2025,003415-25PA,Building & Land Use Pre-Application,Completed,4723    50TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
06/26/2025,003436-25PA,Building & Land Use Pre-Application,Completed,915   N  109TH  ST   SEATTLE,Yao DADU,"Demo existing carport, construct new DADU partially in steep slope buffer",,,,,,DADU
06/26/2025,003435-25PA,Building & Land Use Pre-Application,Completed,3026  A   4TH  AVE  W  SEATTLE,3026 ADDITION,EXPAND AND CONVERT 2ND FLOOR ATTIC TO LIVING SPACE,,,,,,Conversion to Residential
06/26/2025,003423-25PA,Building & Land Use Pre-Application,Completed,3511    ANTHONY  PL  S  SEATTLE,Silvae Pre-Application,"Construct new single-family with DADU on existing vacant land, per plan.",,,,,,DADU
06/26/2025,003437-25PA,Building & Land Use Pre-Application,Completed,8814    17TH  AVE  NE  SEATTLE,Garage to DADU Conversion,Add 2nd story to existing garage to create new DADU,,,,,,DADU
06/26/2025,003420-25PA,Building & Land Use Pre-Application,Additional Info Requested,1710   E  DENNY  WAY   SEATTLE,,"Construct new 4"" SD line connecting to existing PSD in E Denny Way. Directional bore under existing apartment building, no disturbance to existing structures. No new or replaced hard surfaces.",,,,,,Multiplex/Multifamily
06/26/2025,003427-25PA,Building & Land Use Pre-Application,Completed,9644    26TH  AVE  NW  SEATTLE,Clark Cedar Cottage,*** NEEDS PASV***New 1 BR DADU using Standard Plan #6800134-SP.Garage to be demolished.,,,,,,DADU
06/25/2025,003409-25PA,Building & Land Use Pre-Application,Completed,8256    ASHWORTH  AVE  N  SEATTLE,,Construct two new triplex townhouses. Existing SFR to be demolished.,,,,,,Multiplex/Multifamily
06/25/2025,003404-25PA,Building & Land Use Pre-Application,Completed,3210   NW  69TH  ST   SEATTLE,69th St. DADU,"The proposed project involves the demolition of an existing detached garage structure located at the rear of the property and directly adjoining the public alley. Following demolition, a new Detached Accessory Dwelling Unit (DADU) will be constructed in approximately the same location, adjacent to the alley. The new structure will include habitable living space above a two-car garage.",,,,,,DADU
06/25/2025,003400-25PA,Building & Land Use Pre-Application,Completed,3821    36TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN. FUTURE ULS",,,,,,Unit Lot Subdivision (ULS)
06/25/2025,003386-25PA,Building & Land Use Pre-Application,Completed,11330    28TH  AVE  NE  SEATTLE,Martinez Residence,Building new single family dwelling with basement ADU and detached ADU,,,,,,DADU
06/25/2025,003385-25PA,Building & Land Use Pre-Application,Completed,7756    RAVENNA  AVE  NE  SEATTLE,,Demo Existing and build 4 units,,,,,,Multiplex/Cluster
06/24/2025,003362-25PA,Building & Land Use Pre-Application,Completed,123   N  48TH  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT ONE NEW SFR, AND ONE NEW DUPLEX, WITH PARKING PER PLAN. FUTURE ULS",,,,,,Duplex + SFR
06/24/2025,003381-25PA,Building & Land Use Pre-Application,Completed,11222    1st  AVE  NW,Kristian Solvang,New 1000 sf DADU at rear potion of my property,,,,,,DADU
06/24/2025,003359-25PA,Building & Land Use Pre-Application,Completed,5814    17TH  AVE  S  SEATTLE,Liang DADU,To construct a new 2 story DADU behind existing single family house.,,,,,,DADU
06/24/2025,003376-25PA,Building & Land Use Pre-Application,Completed,13717    STONE  AVE  N  SEATTLE,13717 Stone Ave N,Existing SFR to remain unaltered. Construct two new DADUs on West side of lot.,,,,,,DADU
06/23/2025,003342-25PA,Building & Land Use Pre-Application,Completed,5402    20TH  AVE  S  SEATTLE,3002,"Existing SFR to remain. Construct duplex in rear off alley per plan.  Requesting CN, ULS, and WAC",,,,,,Duplex + SFR
06/23/2025,003343-25PA,Building & Land Use Pre-Application,Completed,10107    34TH  AVE  SW  SEATTLE,10107 34th Ave SW Garage to DADU Conversion,CONVERSION OF EXISTING GARARGE BUILT PRIOR TO 2007 TO BECONVERTED INTO A 1-LEVEL DEATCHED DWELLING UNIT PER CODE. NO CHANGE TO EXISTING PRINCPAL SFR,,,,,,DADU
06/23/2025,003346-25PA,Building & Land Use Pre-Application,Completed,8022    17TH  AVE  NE,Knee DADU,New DADU,,,,,,DADU
